110.883, 129.490, 2.294, 35.900 False
110.657, 129.490, 2.236, 36.000 False
110.437, 129.490, 2.175, 36.100 False
110.223, 129.490, 2.115, 36.200 False
110.015, 129.490, 2.055, 36.300 False
109.813, 129.490, 1.996, 36.400 False
109.617, 129.490, 1.937, 36.500 False
109.427, 129.490, 1.864, 36.600 False
109.248, 129.490, 1.731, 36.700 False
109.085, 129.490, 1.577, 36.800 False
108.936, 129.490, 1.424, 36.900 False
108.803, 129.490, 1.279, 37.000 False
108.683, 129.490, 1.146, 37.100 False
108.575, 129.490, 1.026, 37.200 False
108.479, 129.490, 0.918, 37.300 False
108.393, 129.490, 0.820, 37.400 False
108.316, 129.490, 0.734, 37.500 False
108.247, 129.490, 0.656, 37.600 False
108.185, 129.490, 0.586, 37.700 False
108.130, 129.490, 0.524, 37.800 False
108.080, 129.490, 0.469, 37.900 False
108.036, 129.490, 0.419, 38.000 False
107.997, 129.490, 0.375, 38.100 False
107.961, 129.490, 0.335, 38.200 False
107.930, 129.490, 0.300, 38.300 False
107.909, 129.490, 0.177, 38.400 False
107.895, 129.490, 0.114, 38.500 False
107.885, 129.490, 0.077, 38.600 False
107.878, 129.490, 0.054, 38.700 False
107.873, 129.490, 0.040, 38.800 False
107.869, 129.490, 0.030, 38.900 False
107.865, 129.490, 0.024, 39.000 False
107.863, 129.490, 0.019, 39.100 False
107.861, 129.490, 0.017, 39.200 False
107.858, 129.490, 0.015, 39.300 False
107.857, 129.490, 0.014, 39.400 False
107.855, 129.490, 0.014, 39.500 False
107.853, 129.490, 0.014, 39.600 False
107.851, 129.490, 0.013, 39.700 False
107.849, 129.490, 0.014, 39.800 False
107.848, 129.490, 0.014, 39.900 False
107.846, 129.490, 0.014, 40.000 False
107.844, 129.490, 0.014, 40.100 False
107.842, 129.490, 0.014, 40.200 False
107.841, 129.490, 0.014, 40.300 False
107.839, 129.490, 0.014, 40.400 False
107.837, 129.490, 0.014, 40.500 False
107.835, 129.490, 0.014, 40.600 False
107.834, 129.490, 0.014, 40.700 False
107.832, 129.490, 0.014, 40.800 False
107.830, 129.490, 0.014, 40.900 False
107.828, 129.490, 0.014, 41.000 False
107.826, 129.490, 0.014, 41.100 False
107.825, 129.490, 0.014, 41.200 False
107.823, 129.490, 0.014, 41.300 False
107.821, 129.490, 0.016, 41.400 False
107.819, 129.490, 0.022, 41.500 False
107.815, 129.490, 0.032, 41.600 False
107.811, 129.490, 0.049, 41.700 False
107.795, 129.491, 0.212, 41.800 False
107.763, 129.493, 0.360, 41.900 False
107.725, 129.494, 0.429, 42.000 False
107.680, 129.497, 0.450, 42.100 False
107.630, 129.500, 0.531, 42.200 False
107.576, 129.502, 0.569, 42.300 False
107.516, 129.505, 0.632, 42.400 False
107.450, 129.507, 0.686, 42.500 False
107.373, 129.511, 0.818, 42.600 False
107.286, 129.514, 0.868, 42.700 False
107.193, 129.518, 0.967, 42.800 False
107.097, 129.522, 0.971, 42.900 False
106.999, 129.527, 1.001, 43.000 False
106.896, 129.531, 1.053, 43.100 False
106.787, 129.536, 1.120, 43.200 False
106.671, 129.542, 1.198, 43.300 False
106.546, 129.548, 1.282, 43.400 False
106.413, 129.554, 1.367, 43.500 False
106.271, 129.561, 1.451, 43.600 False
106.121, 129.569, 1.531, 43.700 False
105.964, 129.575, 1.608, 43.800 False
105.799, 129.582, 1.682, 43.900 False
105.627, 129.589, 1.754, 44.000 False
105.447, 129.596, 1.823, 44.100 False
105.261, 129.603, 1.893, 44.200 False
105.068, 129.610, 1.961, 44.300 False
104.868, 129.617, 2.029, 44.400 False
104.661, 129.625, 2.098, 44.500 False
104.448, 129.632, 2.160, 44.600 False
104.229, 129.639, 2.212, 44.700 False
104.006, 129.645, 2.254, 44.800 False
103.779, 129.652, 2.286, 44.900 False
103.549, 129.656, 2.309, 45.000 False
103.317, 129.661, 2.326, 45.100 False
103.084, 129.663, 2.338, 45.200 False
102.850, 129.666, 2.348, 45.300 False
102.615, 129.666, 2.355, 45.400 False
102.379, 129.667, 2.361, 45.500 False
102.143, 129.657, 2.356, 45.600 False
101.907, 129.648, 2.365, 45.700 False
101.671, 129.631, 2.362, 45.800 False
101.435, 129.617, 2.373, 45.900 False
101.198, 129.594, 2.368, 46.000 False
100.961, 129.574, 2.378, 46.100 False
100.725, 129.546, 2.372, 46.200 False
100.488, 129.520, 2.383, 46.300 False
100.251, 129.493, 2.386, 46.400 False
100.014, 129.468, 2.391, 46.500 False
99.778, 129.431, 2.375, 46.600 False
99.542, 129.394, 2.385, 46.700 False
99.310, 129.344, 2.365, 46.800 False
99.076, 129.296, 2.386, 46.900 False
98.845, 129.236, 2.370, 47.000 False
98.612, 129.180, 2.392, 47.100 False
98.383, 129.112, 2.375, 47.200 False
98.152, 129.047, 2.397, 47.300 False
97.926, 128.970, 2.379, 47.400 False
97.697, 128.896, 2.402, 47.500 False
97.473, 128.810, 2.381, 47.600 False
97.247, 128.727, 2.405, 47.700 False
97.025, 128.634, 2.391, 47.800 False
96.801, 128.545, 2.412, 47.900 False
96.583, 128.443, 2.384, 48.000 False
96.364, 128.343, 2.407, 48.100 False
96.151, 128.230, 2.383, 48.200 False
95.936, 128.120, 2.411, 48.300 False
95.728, 127.999, 2.386, 48.400 False
95.518, 127.880, 2.415, 48.500 False
95.315, 127.750, 2.390, 48.600 False
95.109, 127.622, 2.418, 48.700 False
94.912, 127.482, 2.392, 48.800 False
94.712, 127.345, 2.421, 48.900 False
94.521, 127.197, 2.389, 49.000 False
94.329, 127.050, 2.421, 49.100 False
94.145, 126.892, 2.396, 49.200 False
93.957, 126.737, 2.428, 49.300 False
93.780, 126.572, 2.399, 49.400 False
93.599, 126.409, 2.430, 49.500 False
93.428, 126.236, 2.408, 49.600 False
93.253, 126.066, 2.436, 49.700 False
93.088, 125.887, 2.409, 49.800 False
92.921, 125.710, 2.436, 49.900 False
92.764, 125.525, 2.409, 50.000 False
92.603, 125.340, 2.437, 50.100 False
92.456, 125.147, 2.398, 50.200 False
92.308, 124.954, 2.430, 50.300 False
92.172, 124.752, 2.398, 50.400 False
92.033, 124.552, 2.436, 50.500 False
91.904, 124.345, 2.418, 50.600 False
91.770, 124.140, 2.449, 50.700 False
91.648, 123.928, 2.421, 50.800 False
91.523, 123.717, 2.448, 50.900 False
91.410, 123.500, 2.420, 51.000 False
91.295, 123.284, 2.448, 51.100 False
91.192, 123.062, 2.419, 51.200 False
91.085, 122.841, 2.448, 51.300 False
90.992, 122.615, 2.420, 51.400 False
90.896, 122.390, 2.449, 51.500 False
90.812, 122.159, 2.421, 51.600 False
90.726, 121.930, 2.451, 51.700 False
90.653, 121.696, 2.422, 51.800 False
90.577, 121.463, 2.453, 51.900 False
90.510, 121.226, 2.442, 52.000 False
90.437, 120.991, 2.464, 52.100 False
90.376, 120.752, 2.443, 52.200 False
90.312, 120.514, 2.461, 52.300 False
90.260, 120.274, 2.440, 52.400 False
90.204, 120.034, 2.460, 52.500 False
90.161, 119.792, 2.439, 52.600 False
90.114, 119.551, 2.459, 52.700 False
